197,niezobowiązujących,1
198,rozmów,1
199,jakie,1
200,przypadek,1
201,wpadną,1
202,piekarni,1
203,albo,1
204,przysiądą,1
205,chwilę,1
206,ławce,1
207,placu,1
208,zabaw,1
209,rozmawiamy,1
210,sąsiada,1
211,polsce,1
212,skupieni,1
213,świadomym,1
214,rodzicielstwie,1
215,ogarnięcie,1
216,wyprawek,1
217,szkolnych,1
218,treningów,1
219,karate,1
220,kursów,1
221,hiszpańskiego,1
222,angielski,1
223,przyda,1
224,drugi,1
225,język,1
226,zbyt,1
227,czasochłonne,1
228,zawracać,1
229,głowę,1
230,czymkolwiek,1
231,innym,1
232,niż,1
233,własnymi,1
234,zaangażowane,1
235,rodzicielstwo,1
236,oceniać,1
237,różny,1
238,pewnie,1
239,tacy,1
240,widzą,1
241,pięknego,1
242,potrzebnego,1
243,po,1
244,pokoleniu,1
245,czasów,1
246,transformacji,1
247,mierzyli,1
248,pędzącą,1
249,inflacją,1
250,rosnącym,1
251,bezrobociem,1
252,mieli,1
253,przesadnie,1
254,czasu,1
255,zajmować,1
256,nastał,1
257,nadrabiania,1
258,międzypokoleniowej,1
259,uwagi,1
260,aktywni,1
261,stanowią,1
262,potencjał,1
263,robert,1
264,putnam,1
265,swojej,1
266,klasycznej,1
267,książce,1
268,samotna,1
269,gra,1
270,kręgle,1
271,zwraca,1
272,stowarzyszenia,1
273,łączące,1
274,parent-teacher,1
275,association,1
276,były,1
277,ważnym,1
278,elementem,1
279,społeczeństwa,1
280,obywatelskiego,1
281,usa,1
282,trzeba,1
283,jechać,1
284,aż,1
285,ocean,1
286,dostrzec,1
287,krzewienie,1
288,niższych,1
289,warstwach,1
290,konstytuowało,1
291,także,1
292,polską,1
293,inteligencję,1
294,prowadzeniu,1
295,wiejskiej,1
296,opierało,1
297,rodowodów,1
298,niepokornych,1
299,ocena,1
300,zjawiska,1
301,krytyczna,1
302,dostrzegam,1
303,różnic,1
304,pomiędzy,1
305,zaangażowanym,1
306,rodzicielstwem,1
307,postawą,1
308,zaangażowanej,1
309,inteligencji,1
310,przełomu,1
311,xix,1
312,xx,1
313,wieku,1
314,podstawowa,1
315,różnica,1
316,zaufaniu,1
317,kiedyś,1
318,podyktowane,1
319,było,1
320,wiarą,1
321,ważnego,1
322,czego,1
323,częścią,1
324,zdarzyć,1
325,strasznego,1
326,zepsuje,1
327,obecni,1
328,zareagować,1
329,je,1
330,jakieś,1
331,niebezpieczeństwo,1
332,ścierają,1
333,niebezpieczeństw,1
334,współczesnym,1
335,liku,1
336,stopniu,1
337,zresztą,1
338,projekcjami,1
339,własnych,1
340,obaw,1
341,lęków,1
342,wierzącym-praktykującym,1
343,niespecjalnie,1
344,lubi,1
345,flirt,1
346,demonami,1
347,chętnie,1
348,włączy,1
349,protest,1
350,balowi,1
351,halloween,1
352,kolei,1
353,zadeklarowanym,1
354,ateistą,1
355,smak,1
356,włączanie,1
357,religijnych,1
358,elementów,1
359,śmiało,1
360,prosić,1
361,go,1
362,podpis,1
363,mszy,1
364,świętej,1
365,początek,1
366,roku,1
367,szkolnego,1
368,zwolennicy,1
369,zdrowego,1
370,trybu,1
371,zainteresowani,1
372,zlikwidowaniem,1
373,automatu,1
374,słodyczami,1
375,stojącego,1
376,korytarzu,1
377,podczas,1
378,ci,1
379,preferujący,1
380,wolniejszy,1
381,styl,1
382,zgłaszali,1
383,obawy,1
384,trakcie,1
385,planowanej,1
386,wycieczki,1
387,długi,1
388,marsz,1
389,wydmy,1
390,przesada,1
391,dobrym,1
392,pretekstem,1
393,wojny,1
394,kwestia,1
395,smartfonów,1
396,wycieczkę,1
397,szkolną,1
398,ustalenie,1
399,dowolnych,1
400,zasad,1
401,wychowawczych,1
402,patrząc,1
403,perspektywy,1
404,publicznej,1
405,widać,1
406,społeczeństwem,1
407,homogenicznym,1
408,mamy,1
409,jednego,1
410,światopoglądu,1
411,łączy,1
412,ten,1
413,realiach,1
414,szkoła,1
415,staje,1
416,miejscem,1
417,siłą,1
418,rzeczy,1
419,ścierać,1
420,opinie,1
421,stanowiska,1
422,wywiadówka,1
423,normalnej,1
424,rozmowy,1
425,byłoby,1
426,nic,1
427,niezwykłego,1
428,przeciwnie,1
429,zdrowy,1
430,pluralizm,1
431,czymś,1
432,ożywczym,1
433,twórczym,1
434,gdybyśmy,1
435,umieli,1
436,te,1
437,konfrontować,1
438,następnie,1
439,wypracowywać,1
440,optymalne,1
441,gry,1
442,każdy,1
443,kto,1
444,bierze,1
445,wywiadówkach,1
446,wie,1
447,często,1
448,doświadczenie,1
449,traumatyczne,1
450,małe,1
451,krzesła,1
452,ławki,1
453,razu,1
454,sprowadzają,1
455,roli,1
456,uczniaków,1
457,przywołują,1
458,złe,1
459,skojarzenia,1
460,nauczycielka,1
461,matmy,1
462,krzyczała,1
463,umieliśmy,1
464,rozwiązać,1
465,zadania,1
466,tablicy,1
467,biurkiem,1
468,nauczyciel,1
469,jeden,1
470,cel:,1
471,spotkanie,1
472,najszybciej,1
473,pytania,1
474,dociekliwości,1
475,reaguje,1
476,miną,1
477,kilku,1
478,dożartych,1
479,przyszli,1
480,najważniejszym,1
481,problemem,1
482,gotowi,1
483,wreszcie,1
484,milcząca,1
485,większość,1
486,która,1
487,woli,1
488,odzywać,1
489,sensu,1
490,was,1
491,wziąć,1
492,wywiadówce,1
493,odbywającej,1
494,szukają,1
495,idealnego,1
496,miejsca,1
497,wracają,1
498,pytania:,1
499,jestem,1
500,zadowolony,1
501,tu,1
502,optymalnie,1
503,rozwinie,1
504,poza,1
505,poziomem,1
506,nauczania,1
507,właśnie,1
508,wymiar,1
509,nich,1
510,decydują,1
511,zmianę,1
512,placówki,1
513,zniechęconych,1
514,takim,1
515,kształtem,1
516,dialogu,1
517,bowiem,1
518,gotowych,1
519,płacić,1
520,wysokie,1
521,czesne,1
522,placówkach,1
523,prywatnych,1
524,demokratycznych,1
525,prowadzonych,1
526,metodą,1
527,montessori,1
528,waldorfską,1
529,inspirowanych,1
530,duchowością,1
531,opus,1
532,dei,1
533,czuć,1
534,głos,1
535,respektowany,1
536,szkołę,1
537,wpływał,1
538,szybko,1
539,małej,1
540,placówce,1
541,wyraźnym,1
542,światopoglądowym,1
543,pojawić,1
544,różnice,1
545,trudno,1
546,przeskoczyć,1
547,prywatnej,1
548,katolickiej,1
549,pokłócić,1
550,rodzaj,1
551,kolor,1
552,kwiatów,1
553,którymi,1
554,przystrojony,1
555,kościół,1
556,dniu,1
557,pierwszej,1
558,komunii,1
559,autentyk,1
560,innej,1
561,liberalnym,1
562,kontrowersje,1
563,wzbudziło,1
564,chłopcy,1
565,wycieczce,1
566,szkolnej,1
567,spać,1
568,pokoju,1
569,dziewczynami,1
570,sytuacjach,1
571,wspólnotach,1
572,teoretycznie,1
573,zbieżnych,1
574,światopoglądowo,1
575,programowo,1
576,nastawionych,1
577,dialog,1
578,umiejąc,1
579,poradzić,1
580,takimi,1
581,kontrowersjami,1
582,ulegamy,1
583,pokusie,1
584,tworzenia,1
585,elitarnych,1
586,formuł,1
587,ekskluzywnym,1
588,getcie,1
589,dobre,1
590,wychowanie,1
591,drogi,1
592,oczywiście,1
593,edukacja,1
594,domowa,1
595,pomijam,1
596,sytuację,1
597,decyduje,1
598,nią,1
599,powodu,1
600,warunków,1
601,uniemożliwiają,1
602,wysłanie,1
603,tradycyjnej,1
604,mieszka,1
605,górach,1
606,przeraża,1
607,moich,1
608,znajomych,1
609,wyjątkowo,1
610,rozwiniętych,1
611,kompetencjach,1
612,czerpiących,1
613,pełnymi,1
614,garściami,1
615,rozważa,1
616,taki,1
617,model,1
618,słyszę,1
619,ale,1
620,przekonujące,1
621,argumenty,1
622,systemowi,1
623,pozwala,1
624,zbieżny,1
625,światopoglądem,1
626,symbolem,1
627,film,1
628,opowiada,1
629,historię,1
630,znakomicie,1
631,wykształconego,1
632,człowieka,1
633,nienawiści,1
634,kapitalizmu,1
635,postanawia,1
636,zadbać,1
637,piątka,1
638,wpadła,1
639,sidła,1
640,wstrętnego,1
641,systemu,1
642,zamieszkuje,1
643,nimi,1
644,amerykańskich,1
645,parków,1
646,narodowych,1
647,całą,1
648,rodziną,1
649,stanowiące,1
650,niezwykłą,1
651,mieszankę,1
652,obozu,1
653,przetrwania,1
654,jedzą,1
655,upolowane,1
656,zwierzęta,1
657,klasycznego,1
658,uniwersytetu,1
659,przy,1
660,ognisku,1
661,studiują,1
662,najważniejsze,1
663,osiągnięcia,1
664,nauki,1
665,dochodzi,1
666,konfrontacji,1
667,wykształconej,1
668,córki,1
669,bohatera,1
670,typowym,1
671,amerykańskim,1
672,nastolatkiem,1
673,wychowanym,1
674,telewizji,1
675,grach,1
676,komputerowych,1
677,widz,1
678,zadaje,1
679,żyjąc,1
680,porządnie,1
681,zrozumienia,1
682,faceta,1
683,nieraz,1
684,mam,1
685,ochotę,1
686,spakować,1
687,moją,1
688,rodzinę,1
689,cygański,1
690,wóz,1
691,zamieszkać,1
692,dalekiej,1
693,suwalszczyźnie,1
694,ta,1
695,hollywoodzka,1
696,opowiastka,1
697,swój,1
698,morał,1
699,pokazuje,1
700,manowce,1
701,takiej,1
702,choć,1
703,świat,1
704,daje,1
705,obietnicę,1
706,nieograniczonych,1
707,wręcz,1
708,możliwości,1
709,kreowania,1
710,własnego,1
711,sposobu,1
712,dopadnie,1
713,bezkompromisowy,1
714,musiał,1
715,znaleźć,1
716,kompromis,1
717,krytycznym,1
718,spojrzeniem,1
719,kapitalizm,1
720,społecznymi,1
721,potrzebami,1
722,swoich,1
723,tytuł,1
724,filmu,1
725,zapowiada,1
726,końca,1
727,uciekniemy,1
728,pełnej,1
729,superbohaterów,1
730,realnym,1
731,zostanie,1
732,skonfrontowany,1
733,wizją,1
734,społeczeństwie,1
735,nauczmy,1
736,zamiast,1
737,szukać,1
738,idealnej,1
739,inspirujących,1
740,koledzy,1
741,klasy,1
742,naśmiewać,1
743,odstających,1
744,uszu,1
745,lepiej,1
746,zapytajmy,1
747,samych,1
748,siebie:,1
749,mało,1
750,zaufania,1
751,nauczyciele,1
752,ufają,1
753,rodzicom,1
754,nauczycielom,1
755,dadzą,1
756,radę,1
757,jakaś,1
758,obiektywna,1
759,przykrość,1
760,koniec,1
761,samym,1
762,wielkiego,1
763,zaangażowania,1
764,dobrymi,1
765,paradoksalnie,1
766,największą,1
767,społeczną,1
768,szkodę,1
769,wyrządzamy,1
770,poświęcając,1
771,im,1
772,wielką,1
773,naprawdę,1
774,chcielibyśmy,1
775,nauczyć,1
776,innymi,1
777,warto,1
778,zacząć,1
779,podstawowej,1
780,lekcji,1
